,_id,title,url,description,syllabus,skills,ratings_count,prerequisites,duration,category,level,schoolName,instructors,enrolled_students_count,avg_rating,num_reviews,price,source,
148,6148a2b5f3d9bb53b18db057,Differential Equations in Action,https://www.udacity.com/course/differential-equations-in-action--cs222,"Write Python code to find numerical solutions to systems of differential equations. The models you create will fight wildfires, bring spaceships back to earth, and more!",Not Available,"Math, Differential Equations",Not Available,"[""You'll need a basic knowledge of programming in Python for this course, around the level of Intro to Computer Science. An understanding of Python packages, as discussed in Programming Foundations with Python, will also be helpful.\nIn addition, you'll need to feel comfortable with trigonometry at the high school level, as well as basic vector algebra. This class will primarily involve solving differential equations numerically rather than analytically, but some exposure to calculus and physics at the level of Intro to Physics wouldn't hurt.\nMost of all, bring with you a love of learning and problem solving!""]",2 Months,free,intermediate,Udacity Schools,"['Jörn Loviscach', 'Miriam Swords Kalk']",Not Available,Not Available,Not Available,0,Udacity,
149,6148a2b5f3d9bb53b18db058,Self-Driving Fundamentals: Featuring Apollo ,https://www.udacity.com/course/self-driving-car-fundamentals-featuring-apollo--ud0419,"Identify key parts of self-driving cars, utilize Apollo HD Map, localization, perception, prediction, planning and control, and start the learning path of building a self-driving car. ",Not Available,"Apollo HD Map, Localization, Perception, Prediction, Planning, Control",Not Available,['No prerequisite. Anyone who is interested in the basics of self-driving cars without any programming or mathematical background is free to be enrolled.'],4 Weeks,free,beginner,Udacity Schools,"['Sebastian Thrun', 'David Silver', 'Jingao Wang', 'Jinghao Miao', 'David Zhou', 'Ning Qu', 'Weide Zhang', 'Kecheng Xu', 'Liangliang Zhang', 'Qi Luo']",Not Available,Not Available,Not Available,0,Udacity,
150,6148a2b5f3d9bb53b18db059,Hybrid Cloud Fundamentals,https://www.udacity.com/course/hybrid-cloud-fundamentals--ud0321,Dive into the role of a hybrid cloud engineer and learn how to use Nutanix's Hyperconverged Infrastructure (HCI) software to configure the different components of a private cloud cluster.,Not Available,"Hybrid Cloud, Nutanix, Hyperconverged Infrastructure, Prism web console, Private Cloud, Virtual Machine",Not Available,"['Well-prepared learners will have familiarity with command line on Linux or Windows, virtual machines (VMs) using on-premise hypervisors or the public cloud, basic web servers, and basic database and SQL.']",1 Month,free,intermediate,Udacity Schools,"['Mark Lavi', 'Cees van Eijk']",Not Available,Not Available,Not Available,0,Udacity,
151,6148a2b5f3d9bb53b18db05a,Intro to Cloud Computing,https://www.udacity.com/course/intro-to-cloud-computing--ud080,"This free course will equip you with the foundational skills you need to pursue a career in cloud computing. The course covers fundamental cloud computing principles and features hands-on practice using AWS, the leading cloud service provider.",Not Available,"Cloud Computing,  AWS Console,  Compute Services,  Serverless Architecture,  Cloud Databases",Not Available,"['We recommend students have familiarlity with networking basics such as DNS, Linux servers, and web servers.']",2 Months,free,beginner,Udacity Schools,['Ami Mahloof'],Not Available,Not Available,Not Available,0,Udacity,
152,6148a2b5f3d9bb53b18db05b,Intro to Information Security,https://www.udacity.com/course/intro-to-information-security--ud459,,Not Available,"Software Security, Cryptography, Network Security, Privacy, Public Policy",Not Available,[''],,free,intermediate,Udacity Schools,"['Wenke Lee', 'Mustaque Ahamad', 'Catherine Gamboa']",Not Available,Not Available,Not Available,0,Udacity,
153,6148a2b5f3d9bb53b18db05c,Cyber-Physical Systems Security,https://www.udacity.com/course/cyber-physical-systems-security--ud279,This course provides an introduction to security issues relating to cyber-physical systems including industrial control systems and critical infrastructures.,Not Available,"Industrial Networks, Industrial Control Systems, Smart Grid Infrastructure, Cyber Security, Privacy",Not Available,['Students entering this course should have:\nKnowledge of intermediate programming concepts\nKnowledge of basic information security concepts'],16 Weeks,free,intermediate,Udacity Schools,"['Raheem Beyah', 'David Joyner']",Not Available,Not Available,Not Available,0,Udacity,
154,6148a2b5f3d9bb53b18db05d,Network Security,https://www.udacity.com/course/network-security--ud199,"This course provides an introduction to computer and network security. Students successfully completing this class will be able to evaluate works in academic and commercial security, and will have rudimentary skills in security research.",Not Available,"Basic elements of cryptography,  cryptanalysis and systems security,  security research",Not Available,"['To succeed in this course, you should have:\nIntermediate to advanced programming knowledge\nKnowledge of basic computer networking principles\nKnowledge of basic information security principles']",16 Weeks,free,intermediate,Udacity Schools,"['Wenke Lee', 'Catherine Gamboa']",Not Available,Not Available,Not Available,0,Udacity,
155,6148a2b5f3d9bb53b18db05e,Microsoft Power Platform,https://www.udacity.com/course/microsoft-power-platform--ud091,"Learn to build powerful and effective solutions with ease with Microsoft Power Platform. Created in partnership with the Microsoft Power Platform team, this course will introduce you to efficient low-code solutions for data analytics, app development, and artifical intelligence.",Not Available,"Microsoft Power Platform, Power Apps, Power Automate, Azure AI Builder",Not Available,['No prior knowledge of Microsoft Power Platform or other Microsoft products is required. Anyone who is interested in building apps with no prior programming experience can take this course.'],1 Month,free,beginner,Udacity Schools,"['Dona Sarkar', 'Greg Hurlman', 'Gomolemo Mohapi', 'Joe Camp']",Not Available,Not Available,Not Available,0,Udacity,
156,6148a2b5f3d9bb53b18db05f,Web Tooling & Automation,https://www.udacity.com/course/web-tooling-automation--ud892,"In this course, you’ll learn how to setup your development environment and save a lot of time and effort with automatic optimization.",Not Available,"Installing Sublime Text, Installing Plugins, Gulp, Live Editing, ESLint",Not Available,"['We expect that you have basic experience with JavaScript and a text editor, like Sublime Text or Atom.\nIf you need more experience with JavaScript, check out our JavaScript Basics course.']",3 Weeks,free,intermediate,Udacity Schools,"['Paul Bakaus', 'James Williams']",Not Available,Not Available,Not Available,0,Udacity,
157,6148a2b5f3d9bb53b18db060,Front End Frameworks,https://www.udacity.com/course/front-end-frameworks--ud894,"Explore and build interactive, single-page applications with popular JavaScript frameworks!",Not Available,"Single Page Applications, Building Angular apps, Building Ember apps, Underscore's template function, Backbone events and routing",Not Available,"['Students should have experience building sites with HTML and CSS. JavaScript is heavily used in Front End Frameworks, so two years of programming experience in JavaScript is recommended. This course builds on:\nJavaScript Design Patterns\nObject-Oriented JavaScript\nWeb Tooling & Automation\nOther course requirements:\nAbility to use GitHub to clone repos and checkout branches\nComfort with command line tools\nAbility to use Chrome DevTools']",8 Weeks,free,advanced,Udacity Schools,['Richard Kalehoff'],Not Available,Not Available,Not Available,0,Udacity,
158,6148a2b5f3d9bb53b18db061,Responsive Web Design Fundamentals,https://www.udacity.com/course/responsive-web-design-fundamentals--ud893,Learn and practice strategies for developing websites that look great on every device! Made with Google's Pete LePage.,Not Available,"Responsive design patterns, Remote debugging and emulation, Optimizing layout, CSS media queries, CSS flexbox",Not Available,"[""You should be comfortable reading and writing HTML and CSS. You should also be able to inspect and modify websites using browser developer tools (we use Google Chrome, but you should be able to accomplish all the tasks in this course with any browser's developer tools).\nIf you are unfamiliar with HTML and CSS, or if feel like you need to brush up on them, start with our Intro to HTML and CSS.\nYou will not need to write JavaScript for this course.""]",2 Weeks,free,intermediate,Udacity Schools,"['Cameron Pittman', 'Pete LePage']",Not Available,Not Available,Not Available,0,Udacity,
159,6148a2b5f3d9bb53b18db062,Linux Command Line Basics,https://www.udacity.com/course/linux-command-line-basics--ud595,An introduction to the Linux command line interface.,Not Available,"Command line interface (Linux server), Terminal and Shell (GNU Bash), Linux filesystem, Shell commands",Not Available,"['To take this course, you should have beginner-level experience in a programming languages such as Python or JavaScript. While this course does not involve doing any programming, it does use concepts that are familiar to the beginning programmer such as ""function"", ""expression"", and ""string"".\nNote: This course is intended for beginners to the shell environment. If you have done shell scripting or other extensive use of the shell before, this course will probably be too introductory for you. You might want to check out our Configuring Linux Web Servers course.']",1 Week,free,beginner,Udacity Schools,"['Philip Mallory', 'Karl Krueger']",Not Available,Not Available,Not Available,0,Udacity,
160,6148a2b5f3d9bb53b18db063,How to Install Android Studio,https://www.udacity.com/course/how-to-install-android-studio--ud808,Participate in this short tutorial to install Android Studio on your computer and set up a new project using the program's Project Wizard.,Not Available,"Android, Android Studio, Java",Not Available,"[""You should have access to a Windows or Mac computer with the capacity to download and run Android Studio in order to complete the installation process (see Android Studio's System Requirements for details).\nYou do not need to have access to an Android device to complete this tutorial.""]",1 Day,free,beginner,Udacity Schools,['Lyla Fujiwara'],Not Available,Not Available,Not Available,0,Udacity,
161,6148a2b5f3d9bb53b18db064,Android Basics: Multiscreen Apps,https://www.udacity.com/course/android-basics-multiscreen-apps--ud839,"Learn to build multiple screens and link them together, expanding the range of apps you can create! You'll also learn how to play audio and add images to your apps.",Not Available,"Android Development, Intents and Activities, Data, Loops and Custom Classes, Images and Visual Polish, Audio and Libraries",Not Available,"[""The only pre-requisite for this course is the Android for Beginners course. Once you've completed Android for Beginners, you'll be ready to continue your education and learn to build more complex apps with this course!\nAs with that class, however, you do need a computer that can run Android Studio (see Android Studio's System Requirements for details).""]",2 Months,free,beginner,Udacity Schools,"['Katherine Kuan', 'Jessica Lin']",Not Available,Not Available,Not Available,0,Udacity,
162,6148a2b5f3d9bb53b18db065,Website Performance Optimization,https://www.udacity.com/course/website-performance-optimization--ud884,"Learn how browsers convert HTML, CSS and JavaScript into websites while you experiment with Chrome Developer Tools to measure and optimize website speed!",Not Available,"Chrome Developer Tools, DOM and CSSOM, Critical Rendering Path HTML, CSS and JavaScript optimizations",Not Available,"['This course is for any and all web developers, whether you started learning about HTML, CSS and JavaScript recently or have been building websites since the nineties!\nMost importantly, you should be able to explain the overall purpose of HTML, CSS and JavaScript with respect to website structure. In addition, you should be comfortable reading and writing HTML documents and modifying JavaScript files.\nThis course is taught with Google Chrome and Google Chrome Canary.']",1 Week,free,intermediate,Udacity Schools,"['Cameron Pittman', 'Ilya Grigorik']",Not Available,Not Available,Not Available,0,Udacity,
163,6148a2b5f3d9bb53b18db066,iOS Networking with Swift,https://www.udacity.com/course/ios-networking-with-swift--ud421,Learn how to incorporate networking into your apps to access data from around the world. Build the On the Map app to share location and fun links with fellow students.,Not Available,"Networking, URLSession, JSON Parsing",Not Available,"['This course assumes prior iOS experience. Specifically, you’ve built several apps, know how to use core iOS libraries, and are familiar with MVC design principles. Introduction to iOS App Development with Swift and UIKit Fundamentals are good courses to take if you need to familiarize yourself with these concepts.\nThe course also assumes basic familiarity with Git. Specifically, you will need to be able to clone Git repositories and checkout branches specific to each lesson. How to Use Git & GitHub is a great option if you need to brush up on these skills.\nYou will need access to a Mac computer running OS X 10.10 or later. However, you do not need an iPad or iPhone to complete the activities. All exercises can be completed using the iOS simulator built into Xcode.']",3 Months,free,advanced,Udacity Schools,['Jarrod Parkes'],Not Available,Not Available,Not Available,0,Udacity,
164,6148a2b5f3d9bb53b18db067,JavaScript Design Patterns,https://www.udacity.com/course/javascript-design-patterns--ud989,Learn the importance of code organization and how to implement it with either vanilla JavaScript or an organizational library or framework.,Not Available,"Separating concerns, Code organization, Using an Organizational Library, KnockoutJS",Not Available,"['This course is for intermediate web developers with some experience with JavaScript, and some prior experience with a JavaScript library, such as jQuery.\nStudents should also be proficient in HTML and CSS, and should have experience creating static pages.']",6 Weeks,free,advanced,Udacity Schools,['Ben Jaffe'],Not Available,Not Available,Not Available,0,Udacity,
165,6148a2b5f3d9bb53b18db068,Android Basics: User Input,https://www.udacity.com/course/android-basics-user-input--ud836,Learn how to make your apps interactive using buttons and text! In this course you'll learn the basics of the Java programming language and how to apply them to Android.,Not Available,"Android Development, Java, Object-Oriented Programming, Conditional Code, Methods, Variables",Not Available,"[""If you have learned the basics of Android layouts and XML, then this is the course for you!\nWe will use Android Studio to build our apps, so you should have access to a computer that can run Android Studio in order to follow along (see Android Studio's System Requirements for details). Don’t worry, you do not need to install Android Studio in advance -- we will provide detailed installation instructions as part of the course.\nAccess to an Android device is helpful, but not at all required.\nNow, in case you have some programming experience, parts of this course may be too slow for you — you should feel free to skip those sections.\nFinally, the most important prerequisite is a willingness to learn new things, and belief that you can do this!""]",4 Weeks,free,beginner,Udacity Schools,"['Katherine Kuan', 'Kunal Chawla', 'Lyla Fujiwara']",Not Available,Not Available,Not Available,0,Udacity,
166,6148a2b5f3d9bb53b18db069,Android Performance,https://www.udacity.com/course/android-performance--ud825,"Performance matters to users, so it must matter to you. Learn how to identify and fix bottlenecks in your Android applications, and ensure a smooth user experience.",Not Available,"Android Development, Performance, Optimization",Not Available,"[""To get the most from this course, you should have experience developing apps in Java on Android devices, understand the basics of the Android life cycle, and know how to perform basic operations in a terminal.\nYou also need access to an Android device, and working knowledge of Github, in order to follow along with the exercises.\nIf you’ve never developed a working Android app, check out our Developing Android Apps course before taking this one.\nIf you're unfamiliar with Github, check out our course on How to Use Git and Github.""]",4 Weeks,free,advanced,Udacity Schools,"['Colt McAnlis', 'Chris Lei']",Not Available,Not Available,Not Available,0,Udacity,
167,6148a2b5f3d9bb53b18db06a,Responsive Images,https://www.udacity.com/course/responsive-images--ud882,Go beyond image tags! Learn how to make images a part of your responsive design workflow.,Not Available,"Responsive Images, Mobile Image debugging, Creating responsive graphics",Not Available,"['You should be comfortable working with simple HTML, CSS and JavaScript. Experience with image creation and processing tools will also help.']",2 Weeks,free,intermediate,Udacity Schools,"['Cameron Pittman', 'Sam Dutton']",Not Available,Not Available,Not Available,0,Udacity,
168,6148a2b5f3d9bb53b18db06b,Xcode Debugging,https://www.udacity.com/course/xcode-debugging--ud774,"In this course, you'll learn standard methodologies for debugging software, and how to use Xcode's debugging tools to find and squash bugs.",Not Available,"Debugging, LLDB",Not Available,"['This course assumes rudimentary iOS programming experience. You should be able to scan Swift code to identify methods and errors, and make minor changes to correct them.']",3 Weeks,free,advanced,Udacity Schools,['Jarrod Parkes'],Not Available,Not Available,Not Available,0,Udacity,
169,6148a2b5f3d9bb53b18db06c,Gradle for Android and Java,https://www.udacity.com/course/gradle-for-android-and-java--ud867,Build bigger and better Android and Java apps using the Gradle build tool.,Not Available,"Android Development, Gradle, Java",Not Available,"['This is an advanced course aimed at students with experience developing Android or Java apps.\nIf you lack this experience, please take Developing Android Apps and Advanced Android App Development prior to taking this course.\nTo follow along with course activities, you must have access to the latest release of Android Studio\nYou should have access to an Android device for running and testing your apps.\nYou should also be familiar with Github. Take our course on Using Git and Github if you lack this background.']",6 Weeks,free,advanced,Udacity Schools,"['Jeremy Silver', 'Mark Vieira']",Not Available,Not Available,Not Available,0,Udacity,
170,6148a2b5f3d9bb53b18db06d,Build Native Mobile Apps with Flutter,https://www.udacity.com/course/build-native-mobile-apps-with-flutter--ud905,Learn from experts at Google how to use Flutter to craft high-quality native interfaces on iOS and Android devices in record time.,Not Available,Android Development,Not Available,"['You should have at least one year of programming experience, ideally with an object-oriented language like Java, Python, or Swift.\nYou must be able to download and install the latest Flutter SDK on your machine.\nAccess to an iOS or Android mobile device is not required.']",2 Weeks,free,intermediate,Udacity Schools,"['Mary Xia', 'Matt Sullivan', 'James Williams']",Not Available,Not Available,Not Available,0,Udacity,
171,6148a2b5f3d9bb53b18db06e,JavaScript Promises,https://www.udacity.com/course/javascript-promises--ud898,Learn how to simplify asynchronous work with Native JavaScript Promises!,Not Available,"Native JavaScript Promises, Asynchronous code, Advanced error handling, Generating sequences of async work",Not Available,['We expect that students have built web apps in the past and they are familiar with the pitfalls of callback-heavy code. There is no HTML or CSS in this class.\nJavaScript Skills Required:\nUsing functions to return objects and other functions\nBasic understanding of scope and closures\nReading and writing named and anonymous callbacks\nArray methods like .forEach and .map\nOther Requirements:\nAbility to use GitHub to clone repos and checkout branches\nComfort with command line tools'],3 Weeks,free,advanced,Udacity Schools,['Cameron Pittman'],Not Available,Not Available,Not Available,0,Udacity,
172,6148a2b5f3d9bb53b18db06f,UIKit Fundamentals,https://www.udacity.com/course/uikit-fundamentals--ud788,"Learn the iOS UIKit framework, which is the cornerstone of creating user interfaces in all iOS apps and crucial for any iOS Developer to be intimately familiar with.",Not Available,"AutoLayout, Navigation, Table Views, Collection Views",Not Available,"['This course assumes prior iOS experience. Specifically, it assumes that you have built at least one single-view app, and can use Xcode to modify swift files and storyboard scenes. You should know what a View Controller is, and know how to create outlets and actions. You should also have basic familiarity of the Swift programming language.\nThe course also assumes basic familiarity with Git. Specifically, you will need to be able to clone git repositories and checkout branches specific to each lesson.\nYou will need access to a Mac computer running OS X 10.10 or later. However, you do not need an iPad or iPhone to complete the activities. All exercises can be completed using the iOS simulator built into Xcode.']",2 Months,free,intermediate,Udacity Schools,['Gabrielle Miller-Messner'],Not Available,Not Available,Not Available,0,Udacity,
173,6148a2b5f3d9bb53b18db070,Android Basics: User Interface,https://www.udacity.com/course/android-basics-user-interface--ud834,Learn how to design your first layout in Android! This is the first course in the Android Basics Nanodegree program.,Not Available,"Android Development, Building Layouts, Android Studio, Views and ViewGroups, Styling",Not Available,"[""If you are new to programming and don’t know where to start, then this is the course for you!\nWe will use Android Studio to build our apps, so you should have access to a computer that can run Android Studio in order to follow along (see Android Studio's System Requirements for details). Don’t worry, you do not need to install Android Studio in advance -- we will provide detailed installation instructions as part of the course.\nAccess to an Android device is helpful, but not at all required.\nNow, in case you have some programming experience, parts of this course may be too slow for you — you should feel free to skip those sections.\nFinally, the most important prerequisite is a willingness to learn new things, and belief that you can do this!""]",2 Weeks,free,beginner,Udacity Schools,"['Katherine Kuan', 'Kunal Chawla']",Not Available,Not Available,Not Available,0,Udacity,
174,6148a2b5f3d9bb53b18db071,Client-Server Communication,https://www.udacity.com/course/client-server-communication--ud897,"Learn how a client communicates with a server, including HTTP's request and response cycle, HTTP/2 and HTTPs.",Not Available,"HTTP request and response cycle, HTTP headers and verbs, HTTP/1 and HTTP/2 capabilities, HTTPS, Client-Server Communication",Not Available,"[""We expect that you are comfortable reading and writing HTML, CSS and JavaScript. Knowledge of JavaScript's Fetch API is not required but will be beneficial. Check out our JavaScript Promises course to learn about Fetch.\nOther Requirements:\ncomfort with command line tools\nSee the technology requirements for using Udacity.""]",5 Weeks,free,advanced,Udacity Schools,"['Surma', 'Richard Kalehoff']",Not Available,Not Available,Not Available,0,Udacity,
175,6148a2b5f3d9bb53b18db072,Building High Conversion Web Forms,https://www.udacity.com/course/building-high-conversion-web-forms--ud890,"Increase conversions with best practices for fast, efficient forms! Learn how to design and build web forms for users on any device.",Not Available,"Research HTML5 input types, Datalist input, User input validation with HTML5 attributes, Validate user input using JavaScript, Optimizing forms",Not Available,"[""We expect that you have experience building websites front-ends from scratch and want to learn best practices for forms.\nWe expect that you are comfortable reading and writing HTML, CSS and JavaScript.\nIf you are unsure if you're ready, we recommend taking:\nIntro to HTML and CSS\nJavaScript Basics\nObject-Oriented JavaScript""]",2 Weeks,free,intermediate,Udacity Schools,"['Ido Green', 'Cameron Pittman']",Not Available,Not Available,Not Available,0,Udacity,
176,6148a2b5f3d9bb53b18db073,Advanced Android App Development,https://www.udacity.com/course/advanced-android-app-development--ud855,"Make your app production-ready by applying advanced features like library integration, material design, widgets, receiving cloud messages, and more!",Not Available,"Android Development, Fragments, Libraries, Firebase, Espresso",Not Available,"['This course assumes you have taken Developing Android Apps, or have an equivalent background as an Android developer. We also assume you are familiar with using GitHub, which we use to share code. Take our course on Using Git and GitHub if you need this background.\nAccess to an Android device is helpful, but you may use an emulator if you prefer.']",6 Weeks,free,advanced,Udacity Schools,"['Lyla Fujiwara', 'Cezanne Camacho', 'Asser Samak', 'Nikita Gamolsky', 'Jessica Lin', 'Dan Galpin']",Not Available,Not Available,Not Available,0,Udacity,
177,6148a2b5f3d9bb53b18db074,Software Architecture & Design,https://www.udacity.com/course/software-architecture-design--ud821,Software Architecture and Design teaches the principles and concepts involved in the analysis and design of large software systems.,Not Available,"Unified Modeling Language, Object Constraint Language, Software Architecture, Software Design, Code Review",Not Available,"[""Students are expected to have completed an undergraduate software engineering course or have industry experience in software development. Additionally all students must follow the policies listed on the Course Wiki.\nFor other requirements, see Udacity's Technology Requirements.""]",2 Months,free,intermediate,Udacity Schools,"['Spencer Rugaber', 'Eric Feron', 'Jarrod Parkes']",Not Available,Not Available,Not Available,0,Udacity,
178,6148a2b5f3d9bb53b18db075,Authentication & Authorization: OAuth,https://www.udacity.com/course/authentication-authorization-oauth--ud330,Learn to implement the OAuth 2.0 framework to allow users to securely and easily login to your web applications.,Not Available,"Flask, OAuth 2.0, Authentication & Authorization, Python",Not Available,"[""This course was built to expand upon the concepts introduced in Full Stack Foundations, specifically:\nperforming CRUD operations\nmaking use of templates\ndeveloping with the Flask framework\nAdditionally, HTML, JavaScript, AJAX are heavily used in this course. A basic understanding of these technologies is needed to get the most out of these lectures.\nIf you'd like to refresh your HTML knowledge start with our Intro to HTML and CSS course. You can check out the JavaScript Basics and Intro to AJAX courses to brush up on these topics as well.""]",2 Weeks,free,intermediate,Udacity Schools,"['Gundega Dekena', 'Lorenzo Brown']",Not Available,Not Available,Not Available,0,Udacity,
179,6148a2b5f3d9bb53b18db076,Intro to iOS App Development with Swift,https://www.udacity.com/course/intro-to-ios-app-development-with-swift--ud585,Take the first step in becoming an iOS Developer by learning about Swift and writing your first app.,Not Available,"Swift, UIKit, AVFoundation",Not Available,"['This course assumes prior programming experience. Specifically, you should have a strong understanding of programming concepts like variables, if statements, loops, functions, and classes. Lesson 1 of Intro to Computer Science and Programming Foundations with Python are good courses to take if you are completely new to programming.\nYou will also need access to a Mac computer running OS X 10.10 or later.\nWe have designed this course such that you will not need a physical device (i.e. an iPhone or an iPad) to build your app. We will be using a simulator on your mac that will imitate the features of a phone on your computer. Towards the end of the course we will provide instructions on how to download your app on an iPhone (in case you do have access to a physical device.)']",1 Month,free,intermediate,Udacity Schools,['Jarrod Parkes'],Not Available,Not Available,Not Available,0,Udacity,
180,6148a2b5f3d9bb53b18db077,Introduction to Operating Systems,https://www.udacity.com/course/introduction-to-operating-systems--ud923,"Introduction to Operating Systems teaches the basic operating system abstractions, mechanisms, and their implementations.",Not Available,"Processes & Threads, Memory Management, Inter-Process Communication, Resource Virtualization, Distributed File Systems",Not Available,"[""To undertake this course, you should have taken an undergraduate level course on, or be otherwise familiar with, basic hardware and software aspects of computer systems organization. Prior programming experience with C is recommended, as C is required for the practical component of this course.\nFor other requirements, see Udacity's Technology Requirements.""]",2 Months,free,intermediate,Udacity Schools,"['Ada Gavrilovska', 'Jarrod Parkes']",Not Available,Not Available,Not Available,0,Udacity,
181,6148a2b5f3d9bb53b18db078,Android Basics: Networking,https://www.udacity.com/course/android-basics-networking--ud843,"This class teaches the basics of networking using Android, and is a part of the Android Basics Nanodegree by Google.",Not Available,"Android Development, JSON Parsing, HTTP Networking, Threads and Parallelism, Control Flow and Conditionals, Preferences",Not Available,"[""The only pre-requisites for this course are the Android for Beginners course and the Android Basics: Multiscreen Apps course. Once you've completed both, you'll be ready to continue your education and learn to build networked apps with this course!\nAs with those classes, however, you do need a computer that can run Android Studio (see Android Studio's System Requirements for details).""]",5 Weeks,free,beginner,Udacity Schools,"['Chris Lei', 'Joe Lewis']",Not Available,Not Available,Not Available,0,Udacity,
182,6148a2b5f3d9bb53b18db079,Web Accessibility,https://www.udacity.com/course/web-accessibility--ud891,"Get hands-on experience making web applications accessible. You’ll understand when and why users need accessibility, then you’ll dive into how to implement.",Not Available,"Accessibility, Screen Readers, Focus, Semantics, ARIA",Not Available,"['Students should know HTML, CSS, and JavaScript.']",2 Weeks,free,advanced,Udacity Schools,"['Alice Boxhall', 'Rob Dodson', 'Michael Wales']",Not Available,Not Available,Not Available,0,Udacity,
183,6148a2b5f3d9bb53b18db07a,Android Basics: Data Storage,https://www.udacity.com/course/android-basics-data-storage--ud845,"In this course, you'll learn the basics of data storage in Android, building your first database and an app that could be used for any small business!",Not Available,"Android Development, SQLite, ContentProvider, CursorAdapter & CursorLoader, Database, Design",Not Available,"['This course assumes you have taken Android for Beginners, Android Basics: Multiscreen Apps, and Android Basics: Networking.\nYou will also need Android Studio installed on your computer.']",8 Weeks,free,beginner,Udacity Schools,"['Katherine Kuan', 'Jessica Lin']",Not Available,Not Available,Not Available,0,Udacity,
184,6148a2b5f3d9bb53b18db07b,Scalable Microservices with Kubernetes,https://www.udacity.com/course/scalable-microservices-with-kubernetes--ud615,"This course is designed to teach you about managing microservices, using Kubernetes. This course is built in partnership with experts such as Google’s Kelsey Hightower.",Not Available,"Microservices, Docker, Kubernetes, Deploying Microservices",Not Available,['Prior to taking this course you should possess the following experience and skills:\nComfortable using Linux command line tools\nFluent in at least one programming language\nFamiliar with general virtualization concepts'],1 Month,free,intermediate,Udacity Schools,"['Carter Morgan', 'Kelsey Hightower', 'Gundega Dekena']",Not Available,Not Available,Not Available,0,Udacity,
185,6148a2b5f3d9bb53b18db07c,Developing Android Apps with Kotlin,https://www.udacity.com/course/developing-android-apps-with-kotlin--ud9012,Learn the fundamentals of the Kotlin programming language from Kotlin experts at Google.,Not Available,Android Development,Not Available,"['To succeed in this course, you should have experience navigating GitHub, and be comfortable using a Modern IDE, and the OOP language. You should be familiar with threads and concurrency, and with modular app architectures.\nSome Kotlin experience is also recommended. You should be comfortable with Kotlin syntax including: nullable and non-nullable variables, methods with default and variable arguments, data classes, object expressions, lambdas and extensions.\nFinally, you’ll need:\nReliable internet connection to download required software and libraries\nAndroid Studio 3.2 or higher\nA GitHub account and understanding on how to use GitHub']",2 Months,free,intermediate,Udacity Schools,"['Lyla Fujiwara', 'Dan Galpin', 'Aleks Haecky', 'Sean McQuillan', 'Asser Samak', 'Murat Yener']",Not Available,Not Available,Not Available,0,Udacity,
186,6148a2b5f3d9bb53b18db07d,Browser Rendering Optimization,https://www.udacity.com/course/browser-rendering-optimization--ud860,This course will demystify the browser's rendering pipeline and make it easy for you to build high performance web apps.,Not Available,"Browser Rendering Response, Animation, Idle and Load (RAIL), Optimizing JavaScript, How to debug an app",Not Available,"[""You're a web developer who has written apps using HTML, CSS and JavaScript.\nYou have used Chrome DevTools.\n(Recommended) Background knowledge about the critical rendering path from Website Performance Optimization will be helpful.""]",1 Month,free,advanced,Udacity Schools,"['Cameron Pittman', 'Paul Lewis']",Not Available,Not Available,Not Available,0,Udacity,
187,6148a2b5f3d9bb53b18db07e,Learn Swift Programming Syntax,https://www.udacity.com/course/learn-swift-programming-syntax--ud902,"This course focuses on the syntax of the Swift programming language. By the end of the course, you'll be able to apply Swift essentials to building iOS apps.",Not Available,"Variables and Constants, Control Flow, Functions, Optionals, OOP",Not Available,"['This course assumes prior programming experience! Specifically, you should be familiar with programming concepts like variables, if statements, and loops, as well as object-oriented concepts like methods and classes.\nYou will also need access to a Mac computer running OS X 10.10 or later.']",3 Weeks,free,intermediate,Udacity Schools,['Gabrielle Miller-Messner'],Not Available,Not Available,Not Available,0,Udacity,
188,6148a2b5f3d9bb53b18db07f,Offline Web Applications,https://www.udacity.com/course/offline-web-applications--ud899,Learn how to develop offline-first web application using Service Workers and IndexedDB.,Not Available,"Developing offline-first applications, Understanding Lie-Fi, Service Worker DevTools, IndexedDB, IndexedDB asset caching",Not Available,"['This course is for web developers with JavaScript experience, including:\nobject-oriented JavaScript\nusing native Promises\nrunning a Node web server from the terminal\nStudents should also be proficient in HTML and CSS, and have experience creating web apps.']",3 Weeks,free,intermediate,Udacity Schools,['Michael Wales'],Not Available,Not Available,Not Available,0,Udacity,
189,6148a2b5f3d9bb53b18db080,Kotlin for Android Developers,https://www.udacity.com/course/kotlin-for-android-developers--ud888,"Take an Android app in Java and convert it to Kotlin, learning key features of the Kotlin programming language along the way.",Not Available,"Kotlin, Android",Not Available,"['Students should have at least 1 year of experience programming in Java. Experience developing Android apps is helpful, but not required.']",1 Week,free,advanced,Udacity Schools,"['Aaron Sarazan', 'Jose Nieto Rubio']",Not Available,Not Available,Not Available,0,Udacity,
